date,region,new_cases
14-Jun-21,AFRO,14228
14-Jun-21,AMRO,173225
14-Jun-21,EMRO,25873
14-Jun-21,EURO,41568
14-Jun-21,Other,0
14-Jun-21,SEARO,90012
14-Jun-21,WPRO,17685
15-Jun-21,AFRO,11180
15-Jun-21,AMRO,113735
15-Jun-21,EMRO,28931
15-Jun-21,EURO,41041
15-Jun-21,Other,0
15-Jun-21,SEARO,79502
15-Jun-21,WPRO,16298
16-Jun-21,AFRO,20040
16-Jun-21,AMRO,119801
16-Jun-21,EMRO,28000
16-Jun-21,EURO,46297
16-Jun-21,Other,0
16-Jun-21,SEARO,83579
16-Jun-21,WPRO,16318
17-Jun-21,AFRO,20924
17-Jun-21,AMRO,177304
17-Jun-21,EMRO,32039
17-Jun-21,EURO,50493
17-Jun-21,Other,0
17-Jun-21,SEARO,91575
17-Jun-21,WPRO,16803
18-Jun-21,AFRO,25167
18-Jun-21,AMRO,199972
18-Jun-21,EMRO,31244
18-Jun-21,EURO,54331
18-Jun-21,Other,0
18-Jun-21,SEARO,87271
18-Jun-21,WPRO,18542
19-Jun-21,AFRO,18908
19-Jun-21,AMRO,178076
19-Jun-21,EMRO,27841
19-Jun-21,EURO,54375
19-Jun-21,Other,0
19-Jun-21,SEARO,85166
19-Jun-21,WPRO,19571
20-Jun-21,AFRO,21631
20-Jun-21,AMRO,191687
20-Jun-21,EMRO,21619
20-Jun-21,EURO,50290
20-Jun-21,Other,0
20-Jun-21,SEARO,83572
20-Jun-21,WPRO,18747
21-Jun-21,AFRO,20230
21-Jun-21,AMRO,164528
21-Jun-21,EMRO,29707
21-Jun-21,EURO,44153
21-Jun-21,Other,0
21-Jun-21,SEARO,80202
21-Jun-21,WPRO,16414
22-Jun-21,AFRO,20533
22-Jun-21,AMRO,114681
22-Jun-21,EMRO,30886
22-Jun-21,EURO,43970
22-Jun-21,Other,0
22-Jun-21,SEARO,71861
22-Jun-21,WPRO,14825
23-Jun-21,AFRO,20890
23-Jun-21,AMRO,103081
23-Jun-21,EMRO,33055
23-Jun-21,EURO,52144
23-Jun-21,Other,0
23-Jun-21,SEARO,79685
23-Jun-21,WPRO,13954
24-Jun-21,AFRO,28083
24-Jun-21,AMRO,177668
24-Jun-21,EMRO,33449
24-Jun-21,EURO,62327
24-Jun-21,Other,0
24-Jun-21,SEARO,89408
24-Jun-21,WPRO,15457
25-Jun-21,AFRO,30513
25-Jun-21,AMRO,217846
25-Jun-21,EMRO,34454
25-Jun-21,EURO,62166
25-Jun-21,Other,0
25-Jun-21,SEARO,84804
25-Jun-21,WPRO,18071
26-Jun-21,AFRO,26933
26-Jun-21,AMRO,182457
26-Jun-21,EMRO,32027
26-Jun-21,EURO,61161
26-Jun-21,Other,0
26-Jun-21,SEARO,82301
26-Jun-21,WPRO,19162
27-Jun-21,AFRO,30501
27-Jun-21,AMRO,179548
27-Jun-21,EMRO,27610
27-Jun-21,EURO,62051
27-Jun-21,Other,0
27-Jun-21,SEARO,84983
27-Jun-21,WPRO,18684
28-Jun-21,AFRO,23036
28-Jun-21,AMRO,155555
28-Jun-21,EMRO,28940
28-Jun-21,EURO,56117
28-Jun-21,Other,0
28-Jun-21,SEARO,85421
28-Jun-21,WPRO,17634
29-Jun-21,AFRO,21049
29-Jun-21,AMRO,107034
29-Jun-21,EMRO,32343
29-Jun-21,EURO,63683
29-Jun-21,Other,0
29-Jun-21,SEARO,75373
29-Jun-21,WPRO,15960
30-Jun-21,AFRO,22478
30-Jun-21,AMRO,111581
30-Jun-21,EMRO,37108
30-Jun-21,EURO,72093
30-Jun-21,Other,0
30-Jun-21,SEARO,86965
30-Jun-21,WPRO,16276
